187.16697247706423 1817906.8770296762
193.47390825688075 1835564.431117858
199.78084403669726 1838100.9009809145
206.08777981651377 1800419.1830733928
212.3947155963303 1817906.8770296762
218.7016513761468 1847006.1792895661
225.0085871559633 1848281.8790424077
231.31552293577982 1789266.0298640397
237.62245871559634 1774502.55981087
243.92939449541285 1821676.2831942637
250.23633027522936 1896107.3530847272
256.5432660550459 1994125.5537861495
262.8502018348624 2142582.9703612747
269.1571376146789 2287831.75543704
275.4640733944954 2379665.6669490556
281.7710091743119 2381309.266703731
287.79126605504587 2148063.5237463415
293.8115229357798 1819162.4783263658
300.1184587155963 1594405.4217048667
306.42539449541283 1444505.4386966862
312.73233027522934 1337935.0493877118
319.0392660550459 1259063.3909344736
325.3462018348624 1194698.857456093
331.65313761467894 1144635.7377082494
337.96007339449545 1105794.5387734221
344.26700917431197 1083873.4586387726
350.5739449541285 1069747.5354962018
356.880880733945 1022799.6621913546
361.75442201834863 884241.0660981089
364.04785321100917 755984.8442813547
366.62796330275233 644167.3240854492
368.92139449541287 544012.1993261608
371.2148256880734 454224.9046342291
373.50825688073394 379616.90995167615
375.80168807339453 319985.93555378576
378.38179816513764 269721.91245449346
381.2485871559633 227008.37758215208
384.2382385321101 195950.59965457238
388.41555963302756 164187.58468675747
392.42906422018353 138772.58074797157
397.0159266055046 118414.02443621025
402.74950458715597 99832.46058076185
409.0564403669725 84005.45194293336
415.363376146789 72817.7121858696
421.6703119266055 62297.31087786654
427.977247706422 55858.833362427045
434.28418348623853 51169.36119777303
440.59111926605505 44600.36473088491
446.89805504587156 39688.304095591026
453.20499082568807 36056.40218372199
459.5119266055046 35635.66082682532
465.81886238532115 33258.22718824303
470.90741284403674 29417.074233989286
473.79809174311924 24827.58943352413
477.66825688073396 23736.618412153937
483.01959633027525 21188.115758560114
489.32653211009176 19516.832230946
495.6334678899083 18366.309321397646
501.9404036697248 17129.169860283
507.3873027522936 16129.141669953924
512.8342018348624 14543.540915688118
519.1411376146789 13350.202796913094
524.3013577981651 11655.864836054585
529.4615779816514 10484.261366679735
535.768513761468 10950.371252865814
542.0754495412845 10262.242325914265
546.8056513761469 9229.468705359395
549.9701453775583 7815.560492480456
553.1125871559634 7801.874371654512
558.1294678899083 7883.095920641167
564.4364036697248 7367.341552754739
570.7433394495413 6725.578600140288
577.0502752293578 6038.817815986723
583.3572110091743 6381.7605429343375
589.6641467889908 6152.449708179612
595.9710825688073 5516.5890497854325
602.2780183486238 5191.384528414492
608.5849541284404 5043.002641275015
614.8918899082569 4677.402674455308
621.1988256880734 4438.289343705204
627.5057614678899 4082.5629420204914
633.8126972477064 3663.1550972654645
640.1196330275229 3440.078086928771
646.4265688073394 3223.9011932030617
652.733504587156 3078.160705523468
659.0404403669725 2998.4493413301616
665.347376146789 2806.1470375068056
671.6543119266055 2618.9348964384267
677.961247706422 2442.525599950132
684.2681834862385 2384.207895509455
690.575119266055 2349.88776695918
696.8820550458715 2298.5380087956037
703.188990825688 2137.7980792420067
709.4959266055046 1985.5551802229738
715.8028623853211 1928.8033786470232
722.1097981651376 1856.931192536743
728.4167339449541 1733.0460005903005
734.7236697247706 1704.564806053372
741.0306055045871 1608.5164683377463
747.3375412844036 1521.0275401520155
753.6444770642202 1499.1326958287311
759.9514128440367 1391.4112081518492
766.2583486238532 1303.9739624636438
772.5652844036697 1295.001726599276
778.8722201834862 1203.6091568097456
785.1791559633027 1121.7602526861226
791.4860917431192 1104.3412237063071
797.7930275229357 1044.7557135283128

