# Radius (Ang) | Angle (Deg) | Energy (Hartrees)
  1.71619		  123.619		-548.1863466534
  1.71619		  108.618		-548.1858945647
  1.71619		  96.8903		-548.1736099932
  1.71619		  143.695		-548.1675478865
  1.71619		  122.953		-548.1866274888
  1.71619		  110.218		-548.1866764016
  1.45729		  91.8141		-548.1948357465
  1.45729		  140.594		-548.2245357056
  1.45729		  95.3717		-548.2093708578
  1.45729		  146.402		-548.2122926307
  1.45729		  122.786		-548.2462604957
  1.45729		  120.978		-548.2468212793
  1.45729		  119.941		-548.2469873330
  1.45729		  140.243		-548.2252089417
  1.45729		  102.864		-548.2308709937
  1.45729		  98.0268		-548.2182794951
  1.45729		  109.851		-548.2421591308
  1.45729		  106.94		-548.2383461868
  1.45729		  117.756		-548.2469545517
  1.45729		  105.369		-548.2357749310
  1.45729		  96.0203		-548.2116906873
  1.35955		  141.126		-548.1807375013
  1.35955		  126.491		-548.2029794232
  1.35955		  142.719		-548.1771504407
  1.35955		  148.742		-548.1620367484
  1.35955		  136.833		-548.1893824957
  1.35955		  131.913		-548.1972296351
  1.35955		  145.191		-548.1712219352
  1.35955		  147.868		-548.1643622168
  1.35955		  112.103		-548.2005312927
  1.35955		  109.632		-548.1970405276
  1.35955		  134.278		-548.1937504321
  1.35955		  110.972		-548.1990611916
  1.35955		  139.76		-548.1836557955
  1.35955		  130.209		-548.1993812096
  1.35955		  140.402		-548.1823029157
  1.68292		  133.566		-548.1928539698
  1.68292		  146.402		-548.1762810772
  1.68292		  121.8		-548.2009593537
  1.68292		  140.409		-548.1848473245
  1.68292		  122.971		-548.2005156699
  1.68292		  94.708		-548.1818518312
  1.68292		  90.5282		-548.1722042539
  1.68292		  114.684		-548.2017082166
  1.68292		  95.2297		-548.1828901350
  1.68292		  128.712		-548.1971421877
  1.68292		  114.825		-548.2017275292
  1.68292		  110.415		-548.2004211622
  1.68292		  93.04		-548.1782943663
  1.68292		  99.3091		-548.1898849842
  1.68292		  147.882		-548.1739925880
  1.59522		  116.061		-548.2325609374
  1.59522		  127.315		-548.2288198384
  1.59522		  101.629		-548.2208852976
  1.59522		  97.122		-548.2123947300
  1.59522		  123.987		-548.2309385851
  1.59522		  112.681		-548.2316546989
  1.59522		  98.3894		-548.2150622970
  1.59522		  99.1789		-548.2166098683
  1.59522		  135.566		-548.2203224080
  1.59522		  115.089		-548.2324035378
  1.59522		  104.211		-548.2245847194
  1.59522		  126.373		-548.2295006336
  1.59522		  101.577		-548.2208025276
  1.59522		  94.5658		-548.2062834636
  1.59522		  104.188		-548.2245552181
  1.6761		  146.973		-548.1778347544
  1.6761		  92.0554		-548.1782299061
  1.6761		  146.249		-548.1789593212
  1.6761		  98.0096		-548.1902971353
  1.6761		  113.595		-548.2042205602
  1.6761		  132.507		-548.1965635920
  1.6761		  131.52		-548.1974922841
  1.6761		  98.5771		-548.1912193838
  1.6761		  146.59		-548.1784314858
  1.6761		  126.527		-548.2013734744
  1.6761		  109.887		-548.2028387942
  1.6761		  91.8058		-548.1776193883
  1.6761		  124.603		-548.2024846791
  1.6761		  117.712		-548.2045439815
  1.6761		  114.003		-548.2043079594
