# Radius (Ang) | Angle (Deg) | Energy (Hartrees)
  1.51795		  119.059		-548.2479628223
  1.51795		  100.146		-548.2295806760
  1.51795		  120.891		-548.2476634353
  1.51795		  90.6109		-548.2000871346
  1.51795		  124.245		-548.2463106423
  1.51795		  126.97		-548.2444787756
  1.51795		  144.918		-548.2184936651
  1.51795		  142.651		-548.2229010779
  1.51795		  110.727		-548.2450760185
  1.51795		  143.264		-548.2217353015
  1.51795		  109.276		-548.2438023035
  1.51795		  144.688		-548.2189525364
  1.51795		  129.687		-548.2420317918
  1.51795		  124.58		-548.2461201048
  1.51795		  144.263		-548.2197936933
  1.51795		  99.6851		-548.2285423371
  1.51795		  107.144		-548.2414745302
  1.51795		  139.214		-548.2290476639
  1.51795		  148.525		-548.2109906886
  1.51795		  123.734		-548.2465822089
  1.51795		  100.709		-548.2308028558
  1.51795		  126.761		-548.2446417463
  1.51795		  133.734		-548.2373090030
  1.51795		  107.992		-548.2424670822
  1.51795		  125.508		-548.2455411032
  1.51795		  138.131		-548.2308378032
  1.51795		  109.264		-548.2437907412
  1.51795		  149.115		-548.2097144621
  1.51795		  91.2984		-548.2028512693
  1.51795		  148.581		-548.2108700832
  1.51795		  141.251		-548.2254868953
  1.51795		  142.507		-548.2231720228
  1.51795		  115.213		-548.2475273622
  1.51795		  114.071		-548.2471086913
  1.51795		  107.297		-548.2416602475
  1.51795		  134.442		-548.2363574566
  1.51795		  94.1099		-548.2130291255
  1.51795		  122.224		-548.2472482131
  1.51795		  93.5412		-548.2111097446
  1.51795		  107.448		-548.2418406569
  1.51795		  129.269		-548.2424472952
  1.51795		  118.548		-548.2479891408
  1.51795		  146.773		-548.2147035595
  1.51795		  148.273		-548.2115320021
  1.51795		  135.004		-548.2355767099
  1.51795		  148.78		-548.2104405969
  1.51795		  117.966		-548.2479882149
  1.51795		  125.738		-548.2453860710
  1.51795		  113.294		-548.2467451563
  1.51795		  100.409		-548.2301578662
  1.37609		  93.2537		-548.1568318756
  1.37609		  112.534		-548.2131208653
  1.37609		  95.6275		-548.1685263179
  1.37609		  144.662		-548.1843925048
  1.37609		  135.611		-548.2031379830
  1.37609		  124.811		-548.2156403727
  1.37609		  107.285		-548.2053226590
  1.37609		  137.427		-548.1999107437
  1.37609		  111.044		-548.2113681093
  1.37609		  116.932		-548.2163511240
  1.37609		  147.9		-548.1762837113
  1.37609		  135.199		-548.2038289407
  1.37609		  116.375		-548.2160952091
  1.37609		  139.78		-548.1953082468
  1.37609		  145.336		-548.1827559580
  1.37609		  112.942		-548.2135405942
  1.37609		  94.123		-548.1613108768
  1.37609		  141.598		-548.1914473878
  1.37609		  110.478		-548.2106096316
  1.37609		  91.7798		-548.1486895042
  1.37609		  111.977		-548.2125064239
  1.37609		  132.382		-548.2081257542
  1.37609		  136.415		-548.2017452932
  1.37609		  104.315		-548.1987502169
  1.37609		  106.326		-548.2033830113
  1.37609		  107.624		-548.2059682205
  1.37609		  127.896		-548.2133272571
  1.37609		  119.018		-548.2169350833
  1.37609		  109.208		-548.2087158295
  1.37609		  92.5832		-548.1532152044
  1.37609		  148.035		-548.1759329641
  1.37609		  130.734		-548.2102790971
  1.37609		  127.904		-548.2133198775
  1.37609		  112.909		-548.2135075911
  1.37609		  112.841		-548.2134390614
  1.37609		  97.145		-548.1751524235
  1.37609		  123.874		-548.2161267736
  1.37609		  106.318		-548.2033661154
  1.37609		  126.003		-548.2148742045
  1.37609		  99.6758		-548.1848558540
  1.37609		  91.0084		-548.1441403922
  1.37609		  135.328		-548.2036142686
  1.37609		  126.012		-548.2148678007
  1.37609		  135.07		-548.2040420815
  1.37609		  148.754		-548.1740496792
  1.37609		  120.409		-548.2170058240
  1.37609		  136.407		-548.2017594362
  1.37609		  137.053		-548.2005991714
  1.37609		  114.378		-548.2148182208
  1.37609		  91.3874		-548.1464008064
  1.53168		  145.007		-548.2172086811
  1.53168		  135.427		-548.2335178671
  1.53168		  106.01		-548.2388283111
  1.53168		  106.874		-548.2399152106
  1.53168		  96.7432		-548.2206381543
  1.53168		  102.761		-548.2338763176
  1.53168		  133.438		-548.2361883568
  1.53168		  102.521		-548.2334536900
  1.53168		  113.604		-548.2454028203
  1.53168		  108.646		-548.2418598667
  1.53168		  106.133		-548.2389887335
  1.53168		  132.321		-548.2375660194
  1.53168		  136.252		-548.2323312688
  1.53168		  104.315		-548.2364200428
  1.53168		  106.274		-548.2391702942
  1.53168		  92.7179		-548.2082719379
  1.53168		  110.54		-548.2435331011
  1.53168		  108.238		-548.2414452849
  1.53168		  146.047		-548.2151455681
  1.53168		  138.712		-548.2285316647
  1.53168		  119.869		-548.2462572698
  1.53168		  132.749		-548.2370487485
  1.53168		  129.326		-548.2408049925
  1.53168		  139.627		-548.2270227662
  1.53168		  100.102		-548.2287262898
  1.53168		  99.5521		-548.2275281136
  1.53168		  112.107		-548.2446150230
  1.53168		  97.436		-548.2224615012
  1.53168		  99.8655		-548.2282167786
  1.53168		  108.16		-548.2413637943
  1.53168		  149.879		-548.2071706111
  1.53168		  123.588		-548.2450259467
  1.53168		  107.628		-548.2407886945
  1.53168		  97.6195		-548.2229304839
  1.53168		  99.3568		-548.2270911136
  1.53168		  116.399		-548.2462576090
  1.53168		  125.103		-548.2441768156
  1.53168		  107.092		-548.2401748666
  1.53168		  133.375		-548.2362684348
  1.53168		  149.837		-548.2072607711
  1.53168		  147.702		-548.2117680584
  1.53168		  137.975		-548.2297100281
  1.53168		  107.062		-548.2401394792
  1.53168		  123.024		-548.2452915858
  1.53168		  104.611		-548.2368675839
  1.53168		  126.748		-548.2430358645
  1.53168		  114.489		-548.2457588632
  1.53168		  101.139		-548.2308591531
  1.53168		  148.429		-548.2102508683
  1.53168		  100.151		-548.2288307687
  1.30458		  119.543		-548.1481180860
  1.30458		  100.193		-548.1082686625
  1.30458		  122.931		-548.1481794508
  1.30458		  130.541		-548.1426395613
  1.30458		  143.76		-548.1176260844
  1.30458		  101.852		-548.1149652833
  1.30458		  142.892		-548.1197606460
  1.30458		  148.969		-548.1037214643
  1.30458		  121.593		-548.1483546325
  1.30458		  132.784		-548.1396546139
  1.30458		  112.267		-548.1418634091
  1.30458		  146.796		-548.1097306080
  1.30458		  92.6662		-548.0672543463
  1.30458		  126.647		-548.1464023751
  1.30458		  90.4109		-548.0510079528
  1.30458		  148.859		-548.1040318625
  1.30458		  117.03		-548.1469521999
  1.30458		  138.834		-548.1289124828
  1.30458		  108.367		-548.1345663028
  1.30458		  122.309		-548.1482925446
  1.30458		  117.048		-548.1469641185
  1.30458		  120.422		-548.1482958923
  1.30458		  99.2463		-548.1041003980
  1.30458		  137.005		-548.1325499513
  1.30458		  92.9692		-548.0692841140
  1.30458		  109.105		-548.1361815454
  1.30458		  98.9181		-548.1025942551
  1.30458		  122.605		-548.1482455288
  1.30458		  109.096		-548.1361625291
  1.30458		  126.806		-548.1462856843
  1.30458		  142.84		-548.1198866600
  1.30458		  125.247		-548.1472884028
  1.30458		  106.819		-548.1308010466
  1.30458		  134.279		-548.1373532206
  1.30458		  121.894		-548.1483374845
  1.30458		  117.459		-548.1472219933
  1.30458		  103.047		-548.1193319931
  1.30458		  133.637		-548.1383712763
  1.30458		  126.966		-548.1461649957
  1.30458		  127.603		-548.1456522746
  1.30458		  93.2066		-548.0708500855
  1.30458		  130.676		-548.1424762676
  1.30458		  103.038		-548.1193004855
  1.30458		  100.165		-548.1081490759
  1.30458		  127.682		-548.1455851208
  1.30458		  109.63		-548.1372620990
  1.30458		  146.984		-548.1092215466
  1.30458		  108.938		-548.1358259625
  1.30458		  136.701		-548.1331230436
  1.30458		  105.834		-548.1281292286
  1.55684		  90.6282		-548.1995876701
  1.55684		  144.058		-548.2155889273
  1.55684		  132.387		-548.2333188351
  1.55684		  98.2653		-548.2219444003
  1.55684		  146.293		-548.2113750124
  1.55684		  116.632		-548.2420304884
  1.55684		  143.517		-548.2165756745
  1.55684		  108.467		-548.2378622370
  1.55684		  126.965		-548.2385417533
  1.55684		  101.39		-548.2282861068
  1.55684		  144.667		-548.2144621410
  1.55684		  120.467		-548.2417967047
  1.55684		  99.4753		-548.2245705375
  1.55684		  112.02		-548.2405015973
  1.55684		  140.525		-548.2217735038
  1.55684		  103.259		-548.2314239556
  1.55684		  104.353		-548.2330489590
  1.55684		  125.292		-548.2397067467
  1.55684		  142.864		-548.2177482899
  1.55684		  137.218		-548.2269550589
  1.55684		  133.145		-548.2324217657
  1.55684		  139.992		-548.2226504514
  1.55684		  102.427		-548.2300847065
  1.55684		  139.622		-548.2232500330
  1.55684		  98.44		-548.2223373764
  1.55684		  94.5892		-548.2125188147
  1.55684		  92.5063		-548.2061100551
  1.55684		  109.115		-548.2384440329
  1.55684		  131.286		-548.2345512237
  1.55684		  121.057		-548.2416458452
  1.55684		  102.115		-548.2295588649
  1.55684		  126.393		-548.2389646879
  1.55684		  142.014		-548.2192434453
  1.55684		  121.383		-548.2415496984
  1.55684		  139.462		-548.2235069504
  1.55684		  141.336		-548.2204098608
  1.55684		  96.523		-548.2177597752
  1.55684		  142.916		-548.2176556643
  1.55684		  103.572		-548.2319044541
  1.55684		  104.202		-548.2328336772
  1.55684		  146.377		-548.2112125732
  1.55684		  127.853		-548.2378352824
  1.55684		  119.498		-548.2419790756
  1.55684		  122.475		-548.2411620564
  1.55684		  127.116		-548.2384258841
  1.55684		  130.635		-548.2352398003
  1.55684		  122.271		-548.2412420927
  1.55684		  143.275		-548.2170126231
  1.55684		  139.875		-548.2228408689
  1.55684		  101.669		-548.2287843908
  1.57727		  122.33		-548.2365334686
  1.57727		  147.942		-548.2044631767
  1.57727		  94.4953		-548.2094204198
  1.57727		  108.306		-548.2334311032
  1.57727		  137.119		-548.2227747318
  1.57727		  123.011		-548.2362496542
  1.57727		  90.1424		-548.1957549852
  1.57727		  142.791		-548.2138605530
  1.57727		  119.477		-548.2373139709
  1.57727		  113.653		-548.2367455931
  1.57727		  101.448		-548.2246609418
  1.57727		  105.74		-548.2307885041
  1.57727		  95.1888		-548.2112775378
  1.57727		  97.495		-548.2168873574
  1.57727		  120.441		-548.2371251110
  1.57727		  95.9513		-548.2132266027
  1.57727		  106.878		-548.2320497062
  1.57727		  112.822		-548.2364140022
  1.57727		  98.3739		-548.2188084124
  1.57727		  136.879		-548.2231131929
  1.57727		  149.752		-548.2009343909
  1.57727		  98.2627		-548.2185716973
  1.57727		  110.356		-548.2350386525
  1.57727		  146.961		-548.2063320574
  1.57727		  147.797		-548.2047414719
  1.57727		  123.716		-548.2359171967
  1.57727		  119.837		-548.2372525086
  1.57727		  107.521		-548.2326989790
  1.57727		  101.447		-548.2246592466
  1.57727		  137.926		-548.2216123029
  1.57727		  90.205		-548.1959780841
  1.57727		  140.638		-548.2174417914
